"","age_calBP","method","Temp"
"4690",960,"Composite_annual",-1.1
"4691",959,"Composite_annual",-1.09
"4692",958,"Composite_annual",-1.12
"4693",957,"Composite_annual",-1.16
"4694",956,"Composite_annual",-0.95
"4695",955,"Composite_annual",-0.31
"4696",954,"Composite_annual",0.14
"4697",953,"Composite_annual",-0.53
"4698",952,"Composite_annual",0.1
"4699",951,"Composite_annual",-0.84
"4700",950,"Composite_annual",-1.45
"4701",949,"Composite_annual",-0.49
"4702",948,"Composite_annual",0.14
"4703",947,"Composite_annual",0.21
"4704",946,"Composite_annual",0.09
"4705",945,"Composite_annual",-0.55
"4706",944,"Composite_annual",-0.06
"4707",943,"Composite_annual",-0.74
"4708",942,"Composite_annual",-1.36
"4709",941,"Composite_annual",-0.74
"4710",940,"Composite_annual",-0.87
"4711",939,"Composite_annual",-0.69
"4712",938,"Composite_annual",-0.69
"4713",937,"Composite_annual",-0.69
"4714",936,"Composite_annual",-0.32
"4715",935,"Composite_annual",-0.95
"4716",934,"Composite_annual",-1
"4717",933,"Composite_annual",0.19
"4718",932,"Composite_annual",-0.8
"4719",931,"Composite_annual",-0.95
"4720",930,"Composite_annual",-0.39
"4721",929,"Composite_annual",-1.07
"4722",928,"Composite_annual",-0.13
"4723",927,"Composite_annual",-0.13
"4724",926,"Composite_annual",-1.09
"4725",925,"Composite_annual",-0.4
"4726",924,"Composite_annual",-0.97
"4727",923,"Composite_annual",-0.4
"4728",922,"Composite_annual",-1.03
"4729",921,"Composite_annual",-1.09
"4730",920,"Composite_annual",-0.52
"4731",919,"Composite_annual",-0.5
"4732",918,"Composite_annual",-0.76
"4733",917,"Composite_annual",-0.16
"4734",916,"Composite_annual",-0.14
"4735",915,"Composite_annual",-0.06
"4736",914,"Composite_annual",0.02
"4737",913,"Composite_annual",0.14
"4738",912,"Composite_annual",-0.04
"4739",911,"Composite_annual",-0.59
"4740",910,"Composite_annual",-0.72
"4741",909,"Composite_annual",-0.1
"4742",908,"Composite_annual",-0.71
"4743",907,"Composite_annual",-0.1
"4744",906,"Composite_annual",-0.15
"4745",905,"Composite_annual",-0.38
"4746",904,"Composite_annual",0.22
"4747",903,"Composite_annual",-0.49
"4748",902,"Composite_annual",-0.48
"4749",901,"Composite_annual",-0.49
"4750",900,"Composite_annual",0.11
"4751",899,"Composite_annual",-0.49
"4752",898,"Composite_annual",-0.55
"4753",897,"Composite_annual",0.67
"4754",896,"Composite_annual",0.2
"4755",895,"Composite_annual",0.26
"4756",894,"Composite_annual",-0.28
"4757",893,"Composite_annual",0.34
"4758",892,"Composite_annual",0.65
"4759",891,"Composite_annual",-0.36
"4760",890,"Composite_annual",0.23
"4761",889,"Composite_annual",-0.05
"4762",888,"Composite_annual",0.69
"4763",887,"Composite_annual",-0.31
"4764",886,"Composite_annual",0.28
"4765",885,"Composite_annual",-0.76
"4766",884,"Composite_annual",-0.2
"4767",883,"Composite_annual",0.66
"4768",882,"Composite_annual",0.02
"4769",881,"Composite_annual",-0.77
"4770",880,"Composite_annual",-0.14
"4771",879,"Composite_annual",-0.59
"4772",878,"Composite_annual",0.05
"4773",877,"Composite_annual",-0.12
"4774",876,"Composite_annual",-0.66
"4775",875,"Composite_annual",-1.08
"4776",874,"Composite_annual",0.11
"4777",873,"Composite_annual",0.72
"4778",872,"Composite_annual",-0.24
"4779",871,"Composite_annual",-0.07
"4780",870,"Composite_annual",0.55
"4781",869,"Composite_annual",0.53
"4782",868,"Composite_annual",0.51
"4783",867,"Composite_annual",0.4
"4784",866,"Composite_annual",0.64
"4785",865,"Composite_annual",0.58
"4786",864,"Composite_annual",0.57
"4787",863,"Composite_annual",0.48
"4788",862,"Composite_annual",-0.06
"4789",861,"Composite_annual",-0.76
"4790",860,"Composite_annual",-0.18
"4791",859,"Composite_annual",-0.85
"4792",858,"Composite_annual",-0.12
"4793",857,"Composite_annual",0.36
"4794",856,"Composite_annual",-1.21
"4795",855,"Composite_annual",-0.71
"4796",854,"Composite_annual",-0.21
"4797",853,"Composite_annual",-0.12
"4798",852,"Composite_annual",-0.18
"4799",851,"Composite_annual",-0.09
"4800",850,"Composite_annual",-0.45
"4801",849,"Composite_annual",-0.74
"4802",848,"Composite_annual",-0.86
"4803",847,"Composite_annual",-0.03
"4804",846,"Composite_annual",-0.05
"4805",845,"Composite_annual",-0.17
"4806",844,"Composite_annual",-0.23
"4807",843,"Composite_annual",-0.56
"4808",842,"Composite_annual",-1.14
"4809",841,"Composite_annual",0.34
"4810",840,"Composite_annual",-0.15
"4811",839,"Composite_annual",-0.68
"4812",838,"Composite_annual",-0.3
"4813",837,"Composite_annual",-0.41
"4814",836,"Composite_annual",-0.58
"4815",835,"Composite_annual",-0.25
"4816",834,"Composite_annual",-1.43
"4817",833,"Composite_annual",-0.82
"4818",832,"Composite_annual",-0.72
"4819",831,"Composite_annual",-0.58
"4820",830,"Composite_annual",-0.36
"4821",829,"Composite_annual",-0.28
"4822",828,"Composite_annual",-0.33
"4823",827,"Composite_annual",-0.37
"4824",826,"Composite_annual",-0.36
"4825",825,"Composite_annual",-0.7
"4826",824,"Composite_annual",-0.39
"4827",823,"Composite_annual",-0.99
"4828",822,"Composite_annual",-1.57
"4829",821,"Composite_annual",-1.07
"4830",820,"Composite_annual",-0.88
"4831",819,"Composite_annual",-0.91
"4832",818,"Composite_annual",-1
"4833",817,"Composite_annual",-1.5
"4834",816,"Composite_annual",-0.98
"4835",815,"Composite_annual",-0.94
"4836",814,"Composite_annual",-0.39
"4837",813,"Composite_annual",-1.5
"4838",812,"Composite_annual",-0.97
"4839",811,"Composite_annual",-1.88
"4840",810,"Composite_annual",-1.39
"4841",809,"Composite_annual",-0.72
"4842",808,"Composite_annual",-1.06
"4843",807,"Composite_annual",-0.5
"4844",806,"Composite_annual",-1.49
"4845",805,"Composite_annual",-0.77
"4846",804,"Composite_annual",-0.52
"4847",803,"Composite_annual",-0.81
"4848",802,"Composite_annual",-0.24
"4849",801,"Composite_annual",0.5
"4850",800,"Composite_annual",-0.38
"4851",799,"Composite_annual",0.21
"4852",798,"Composite_annual",0.06
"4853",797,"Composite_annual",-0.25
"4854",796,"Composite_annual",0.33
"4855",795,"Composite_annual",0.09
"4856",794,"Composite_annual",-1.05
"4857",793,"Composite_annual",-0.41
"4858",792,"Composite_annual",0
"4859",791,"Composite_annual",0.37
"4860",790,"Composite_annual",0.68
"4861",789,"Composite_annual",1.85
"4862",788,"Composite_annual",0.89
"4863",787,"Composite_annual",-0.34
"4864",786,"Composite_annual",1.29
"4865",785,"Composite_annual",0.09
"4866",784,"Composite_annual",0.1
"4867",783,"Composite_annual",0.07
"4868",782,"Composite_annual",0.58
"4869",781,"Composite_annual",-0.24
"4870",780,"Composite_annual",0.1
"4871",779,"Composite_annual",0.15
"4872",778,"Composite_annual",0.28
"4873",777,"Composite_annual",0.29
"4874",776,"Composite_annual",0.3
"4875",775,"Composite_annual",-0.14
"4876",774,"Composite_annual",1.15
"4877",773,"Composite_annual",1.13
"4878",772,"Composite_annual",0.91
"4879",771,"Composite_annual",0.38
"4880",770,"Composite_annual",-0.11
"4881",769,"Composite_annual",0.76
"4882",768,"Composite_annual",0.43
"4883",767,"Composite_annual",0.42
"4884",766,"Composite_annual",0.51
"4885",765,"Composite_annual",1
"4886",764,"Composite_annual",1.04
"4887",763,"Composite_annual",0.24
"4888",762,"Composite_annual",-0.29
"4889",761,"Composite_annual",0.14
"4890",760,"Composite_annual",0.33
"4891",759,"Composite_annual",0.89
"4892",758,"Composite_annual",0.43
"4893",757,"Composite_annual",0.08
"4894",756,"Composite_annual",0.81
"4895",755,"Composite_annual",1.02
"4896",754,"Composite_annual",1.12
"4897",753,"Composite_annual",-0.51
"4898",752,"Composite_annual",0.74
"4899",751,"Composite_annual",0.99
"4900",750,"Composite_annual",1.04
"4901",749,"Composite_annual",0.31
"4902",748,"Composite_annual",-0.77
"4903",747,"Composite_annual",-0.82
"4904",746,"Composite_annual",0.5
"4905",745,"Composite_annual",1.51
"4906",744,"Composite_annual",0.31
"4907",743,"Composite_annual",0.81
"4908",742,"Composite_annual",0.2
"4909",741,"Composite_annual",-0.42
"4910",740,"Composite_annual",-0.26
"4911",739,"Composite_annual",0.07
"4912",738,"Composite_annual",-0.48
"4913",737,"Composite_annual",-0.6
"4914",736,"Composite_annual",-0.12
"4915",735,"Composite_annual",-0.31
"4916",734,"Composite_annual",1.13
"4917",733,"Composite_annual",0.13
"4918",732,"Composite_annual",1.36
"4919",731,"Composite_annual",-0.07
"4920",730,"Composite_annual",0.43
"4921",729,"Composite_annual",0.7
"4922",728,"Composite_annual",0.77
"4923",727,"Composite_annual",0.68
"4924",726,"Composite_annual",0.38
"4925",725,"Composite_annual",0.72
"4926",724,"Composite_annual",0.87
"4927",723,"Composite_annual",0.01
"4928",722,"Composite_annual",0.45
"4929",721,"Composite_annual",0.03
"4930",720,"Composite_annual",0.3
"4931",719,"Composite_annual",0.41
"4932",718,"Composite_annual",0.55
"4933",717,"Composite_annual",0.53
"4934",716,"Composite_annual",0.23
"4935",715,"Composite_annual",0.35
"4936",714,"Composite_annual",0.92
"4937",713,"Composite_annual",0.53
"4938",712,"Composite_annual",0.46
"4939",711,"Composite_annual",0.14
"4940",710,"Composite_annual",0.79
"4941",709,"Composite_annual",-0.27
"4942",708,"Composite_annual",-0.41
"4943",707,"Composite_annual",0.42
"4944",706,"Composite_annual",0.41
"4945",705,"Composite_annual",0.13
"4946",704,"Composite_annual",0.83
"4947",703,"Composite_annual",0.19
"4948",702,"Composite_annual",-0.49
"4949",701,"Composite_annual",0.11
"4950",700,"Composite_annual",0.47
"4951",699,"Composite_annual",0.24
"4952",698,"Composite_annual",0.2
"4953",697,"Composite_annual",0.45
"4954",696,"Composite_annual",0.67
"4955",695,"Composite_annual",0.81
"4956",694,"Composite_annual",0.93
"4957",693,"Composite_annual",0.35
"4958",692,"Composite_annual",0.34
"4959",691,"Composite_annual",0.9
"4960",690,"Composite_annual",0.55
"4961",689,"Composite_annual",0.79
"4962",688,"Composite_annual",0.54
"4963",687,"Composite_annual",0.54
"4964",686,"Composite_annual",0.48
"4965",685,"Composite_annual",0.33
"4966",684,"Composite_annual",0.6
"4967",683,"Composite_annual",0.65
"4968",682,"Composite_annual",0.2
"4969",681,"Composite_annual",0.29
"4970",680,"Composite_annual",0.38
"4971",679,"Composite_annual",0.28
"4972",678,"Composite_annual",0.05
"4973",677,"Composite_annual",0.1
"4974",676,"Composite_annual",-0.24
"4975",675,"Composite_annual",0.54
"4976",674,"Composite_annual",0.4
"4977",673,"Composite_annual",-0.23
"4978",672,"Composite_annual",0.32
"4979",671,"Composite_annual",0.73
"4980",670,"Composite_annual",0.83
"4981",669,"Composite_annual",0.15
"4982",668,"Composite_annual",0.33
"4983",667,"Composite_annual",0.5
"4984",666,"Composite_annual",0.61
"4985",665,"Composite_annual",0.45
"4986",664,"Composite_annual",0.23
"4987",663,"Composite_annual",0.3
"4988",662,"Composite_annual",0.38
"4989",661,"Composite_annual",-0.27
"4990",660,"Composite_annual",-0.53
"4991",659,"Composite_annual",-0.02
"4992",658,"Composite_annual",0.51
"4993",657,"Composite_annual",0.18
"4994",656,"Composite_annual",0.75
"4995",655,"Composite_annual",0.54
"4996",654,"Composite_annual",0.22
"4997",653,"Composite_annual",0.21
"4998",652,"Composite_annual",0.3
"4999",651,"Composite_annual",0.27
"5000",650,"Composite_annual",0.21
"5001",649,"Composite_annual",0.22
"5002",648,"Composite_annual",0.2
"5003",647,"Composite_annual",0.33
"5004",646,"Composite_annual",0.36
"5005",645,"Composite_annual",0.45
"5006",644,"Composite_annual",0.54
"5007",643,"Composite_annual",0.63
"5008",642,"Composite_annual",0.69
"5009",641,"Composite_annual",0.23
"5010",640,"Composite_annual",0
"5011",639,"Composite_annual",0.14
"5012",638,"Composite_annual",0.6
"5013",637,"Composite_annual",-0.42
"5014",636,"Composite_annual",0.31
"5015",635,"Composite_annual",-0.11
"5016",634,"Composite_annual",0.41
"5017",633,"Composite_annual",0.6
"5018",632,"Composite_annual",0.18
"5019",631,"Composite_annual",0.55
"5020",630,"Composite_annual",0.31
"5021",629,"Composite_annual",0.5
"5022",628,"Composite_annual",0.17
"5023",627,"Composite_annual",0.64
"5024",626,"Composite_annual",0.19
"5025",625,"Composite_annual",0.04
"5026",624,"Composite_annual",1.02
"5027",623,"Composite_annual",0.79
"5028",622,"Composite_annual",0.08
"5029",621,"Composite_annual",0.75
"5030",620,"Composite_annual",0.61
"5031",619,"Composite_annual",0.7
"5032",618,"Composite_annual",0.59
"5033",617,"Composite_annual",0.56
"5034",616,"Composite_annual",0.99
"5035",615,"Composite_annual",0.02
"5036",614,"Composite_annual",0.86
"5037",613,"Composite_annual",0.89
"5038",612,"Composite_annual",0.15
"5039",611,"Composite_annual",1.1
"5040",610,"Composite_annual",1.3
"5041",609,"Composite_annual",0.93
"5042",608,"Composite_annual",0.9
"5043",607,"Composite_annual",0.56
"5044",606,"Composite_annual",0.66
"5045",605,"Composite_annual",0.32
"5046",604,"Composite_annual",0.49
"5047",603,"Composite_annual",0.52
"5048",602,"Composite_annual",0.2
"5049",601,"Composite_annual",-0.01
"5050",600,"Composite_annual",0.46
"5051",599,"Composite_annual",0.44
"5052",598,"Composite_annual",-0.39
"5053",597,"Composite_annual",-0.28
"5054",596,"Composite_annual",-0.31
"5055",595,"Composite_annual",0.02
"5056",594,"Composite_annual",-0.43
"5057",593,"Composite_annual",-0.37
"5058",592,"Composite_annual",-0.3
"5059",591,"Composite_annual",-0.01
"5060",590,"Composite_annual",0.02
"5061",589,"Composite_annual",-0.76
"5062",588,"Composite_annual",-0.1
"5063",587,"Composite_annual",-0.31
"5064",586,"Composite_annual",-0.48
"5065",585,"Composite_annual",-0.77
"5066",584,"Composite_annual",-0.42
"5067",583,"Composite_annual",-0.32
"5068",582,"Composite_annual",0.28
"5069",581,"Composite_annual",-0.96
"5070",580,"Composite_annual",-0.2
"5071",579,"Composite_annual",-0.21
"5072",578,"Composite_annual",-0.26
"5073",577,"Composite_annual",0.23
"5074",576,"Composite_annual",-0.24
"5075",575,"Composite_annual",-0.73
"5076",574,"Composite_annual",-0.3
"5077",573,"Composite_annual",0.32
"5078",572,"Composite_annual",-0.46
"5079",571,"Composite_annual",-0.06
"5080",570,"Composite_annual",-0.43
"5081",569,"Composite_annual",-0.84
"5082",568,"Composite_annual",-0.8
"5083",567,"Composite_annual",-0.26
"5084",566,"Composite_annual",-0.66
"5085",565,"Composite_annual",-0.52
"5086",564,"Composite_annual",-0.92
"5087",563,"Composite_annual",-0.89
"5088",562,"Composite_annual",-0.19
"5089",561,"Composite_annual",-0.48
"5090",560,"Composite_annual",-1.03
"5091",559,"Composite_annual",-1.04
"5092",558,"Composite_annual",-1.01
"5093",557,"Composite_annual",-0.67
"5094",556,"Composite_annual",-1.02
"5095",555,"Composite_annual",-0.94
"5096",554,"Composite_annual",-0.8
"5097",553,"Composite_annual",-0.94
"5098",552,"Composite_annual",-0.99
"5099",551,"Composite_annual",-1.53
"5100",550,"Composite_annual",-0.67
"5101",549,"Composite_annual",-1.23
"5102",548,"Composite_annual",-1.6
"5103",547,"Composite_annual",-1.24
"5104",546,"Composite_annual",-1.49
"5105",545,"Composite_annual",-1.46
"5106",544,"Composite_annual",-0.3
"5107",543,"Composite_annual",-0.09
"5108",542,"Composite_annual",-0.54
"5109",541,"Composite_annual",-1.06
"5110",540,"Composite_annual",-1.31
"5111",539,"Composite_annual",-1.29
"5112",538,"Composite_annual",-1.38
"5113",537,"Composite_annual",-1.23
"5114",536,"Composite_annual",-1.46
"5115",535,"Composite_annual",-1.19
"5116",534,"Composite_annual",-1.15
"5117",533,"Composite_annual",-1.11
"5118",532,"Composite_annual",-1.05
"5119",531,"Composite_annual",-1.39
"5120",530,"Composite_annual",-0.98
"5121",529,"Composite_annual",-1.04
"5122",528,"Composite_annual",-1.03
"5123",527,"Composite_annual",-0.96
"5124",526,"Composite_annual",-1.14
"5125",525,"Composite_annual",-1.36
"5126",524,"Composite_annual",-0.77
"5127",523,"Composite_annual",-0.94
"5128",522,"Composite_annual",-0.8
"5129",521,"Composite_annual",-0.54
"5130",520,"Composite_annual",-1.02
"5131",519,"Composite_annual",-1.29
"5132",518,"Composite_annual",-0.85
"5133",517,"Composite_annual",-0.71
"5134",516,"Composite_annual",-0.94
"5135",515,"Composite_annual",-0.97
"5136",514,"Composite_annual",-1.23
"5137",513,"Composite_annual",-0.93
"5138",512,"Composite_annual",-1.19
"5139",511,"Composite_annual",-0.85
"5140",510,"Composite_annual",-1.55
"5141",509,"Composite_annual",-1.2
"5142",508,"Composite_annual",-1.51
"5143",507,"Composite_annual",-0.99
"5144",506,"Composite_annual",-1.08
"5145",505,"Composite_annual",-1.63
"5146",504,"Composite_annual",-2.01
"5147",503,"Composite_annual",-1.66
"5148",502,"Composite_annual",-1.59
"5149",501,"Composite_annual",-1.33
"5150",500,"Composite_annual",-1.12
"5151",499,"Composite_annual",-1.44
"5152",498,"Composite_annual",-0.39
"5153",497,"Composite_annual",-0.33
"5154",496,"Composite_annual",-1.23
"5155",495,"Composite_annual",-1.42
"5156",494,"Composite_annual",-2.11
"5157",493,"Composite_annual",-1.25
"5158",492,"Composite_annual",-1.34
"5159",491,"Composite_annual",-1.04
"5160",490,"Composite_annual",-1.29
"5161",489,"Composite_annual",0.01
"5162",488,"Composite_annual",-0.47
"5163",487,"Composite_annual",-0.53
"5164",486,"Composite_annual",-0.23
"5165",485,"Composite_annual",-0.51
"5166",484,"Composite_annual",-0.57
"5167",483,"Composite_annual",-0.79
"5168",482,"Composite_annual",-0.29
"5169",481,"Composite_annual",0.42
"5170",480,"Composite_annual",0.49
"5171",479,"Composite_annual",0.98
"5172",478,"Composite_annual",0.86
"5173",477,"Composite_annual",0.53
"5174",476,"Composite_annual",0.56
"5175",475,"Composite_annual",0.46
"5176",474,"Composite_annual",0.18
"5177",473,"Composite_annual",-0.17
"5178",472,"Composite_annual",-0.13
"5179",471,"Composite_annual",-0.91
"5180",470,"Composite_annual",-0.33
"5181",469,"Composite_annual",-0.03
"5182",468,"Composite_annual",-0.58
"5183",467,"Composite_annual",-0.17
"5184",466,"Composite_annual",0.29
"5185",465,"Composite_annual",-0.89
"5186",464,"Composite_annual",-0.67
"5187",463,"Composite_annual",-0.62
"5188",462,"Composite_annual",-0.24
"5189",461,"Composite_annual",-0.17
"5190",460,"Composite_annual",-1.1
"5191",459,"Composite_annual",-0.41
"5192",458,"Composite_annual",-1.56
"5193",457,"Composite_annual",-2.11
"5194",456,"Composite_annual",-1.28
"5195",455,"Composite_annual",-1.39
"5196",454,"Composite_annual",-0.92
"5197",453,"Composite_annual",-0.98
"5198",452,"Composite_annual",-0.98
"5199",451,"Composite_annual",-0.99
"5200",450,"Composite_annual",-0.86
"5201",449,"Composite_annual",-0.84
"5202",448,"Composite_annual",-0.53
"5203",447,"Composite_annual",-0.15
"5204",446,"Composite_annual",0.22
"5205",445,"Composite_annual",-0.75
"5206",444,"Composite_annual",-0.22
"5207",443,"Composite_annual",-0.99
"5208",442,"Composite_annual",-0.51
"5209",441,"Composite_annual",-0.81
"5210",440,"Composite_annual",-1.6
"5211",439,"Composite_annual",-1.28
"5212",438,"Composite_annual",-1
"5213",437,"Composite_annual",-1
"5214",436,"Composite_annual",-0.71
"5215",435,"Composite_annual",-1.25
"5216",434,"Composite_annual",-0.28
"5217",433,"Composite_annual",-1.1
"5218",432,"Composite_annual",-1.08
"5219",431,"Composite_annual",-1.33
"5220",430,"Composite_annual",-0.97
"5221",429,"Composite_annual",-0.62
"5222",428,"Composite_annual",-1.1
"5223",427,"Composite_annual",-1.12
"5224",426,"Composite_annual",-0.74
"5225",425,"Composite_annual",-0.69
"5226",424,"Composite_annual",-0.88
"5227",423,"Composite_annual",-0.79
"5228",422,"Composite_annual",-0.35
"5229",421,"Composite_annual",-1.44
"5230",420,"Composite_annual",-1.57
"5231",419,"Composite_annual",-0.56
"5232",418,"Composite_annual",-0.39
"5233",417,"Composite_annual",-0.35
"5234",416,"Composite_annual",-0.63
"5235",415,"Composite_annual",-0.68
"5236",414,"Composite_annual",-0.86
"5237",413,"Composite_annual",-0.29
"5238",412,"Composite_annual",-0.48
"5239",411,"Composite_annual",-0.41
"5240",410,"Composite_annual",-0.31
"5241",409,"Composite_annual",-0.58
"5242",408,"Composite_annual",-0.37
"5243",407,"Composite_annual",-0.6
"5244",406,"Composite_annual",-0.43
"5245",405,"Composite_annual",-1.45
"5246",404,"Composite_annual",-0.85
"5247",403,"Composite_annual",-0.96
"5248",402,"Composite_annual",-0.73
"5249",401,"Composite_annual",0.1
"5250",400,"Composite_annual",-0.3
"5251",399,"Composite_annual",-0.8
"5252",398,"Composite_annual",-0.59
"5253",397,"Composite_annual",-0.95
"5254",396,"Composite_annual",-1.61
"5255",395,"Composite_annual",-1.07
"5256",394,"Composite_annual",-0.69
"5257",393,"Composite_annual",-0.02
"5258",392,"Composite_annual",-0.26
"5259",391,"Composite_annual",-0.23
"5260",390,"Composite_annual",0.31
"5261",389,"Composite_annual",0.03
"5262",388,"Composite_annual",-0.73
"5263",387,"Composite_annual",-1.58
"5264",386,"Composite_annual",-1.58
"5265",385,"Composite_annual",-1.44
"5266",384,"Composite_annual",-0.97
"5267",383,"Composite_annual",-0.56
"5268",382,"Composite_annual",0.43
"5269",381,"Composite_annual",-0.3
"5270",380,"Composite_annual",-0.72
"5271",379,"Composite_annual",-0.29
"5272",378,"Composite_annual",-0.1
"5273",377,"Composite_annual",-0.28
"5274",376,"Composite_annual",-0.25
"5275",375,"Composite_annual",-0.91
"5276",374,"Composite_annual",-0.37
"5277",373,"Composite_annual",-0.83
"5278",372,"Composite_annual",-0.93
"5279",371,"Composite_annual",-0.91
"5280",370,"Composite_annual",-0.16
"5281",369,"Composite_annual",-0.97
"5282",368,"Composite_annual",-1.11
"5283",367,"Composite_annual",-0.28
"5284",366,"Composite_annual",-0.33
"5285",365,"Composite_annual",-0.54
"5286",364,"Composite_annual",-0.19
"5287",363,"Composite_annual",-0.36
"5288",362,"Composite_annual",-0.43
"5289",361,"Composite_annual",-0.43
"5290",360,"Composite_annual",-0.56
"5291",359,"Composite_annual",-1.3
"5292",358,"Composite_annual",-1.77
"5293",357,"Composite_annual",-0.71
"5294",356,"Composite_annual",-0.98
"5295",355,"Composite_annual",0.09
"5296",354,"Composite_annual",-0.51
"5297",353,"Composite_annual",-0.66
"5298",352,"Composite_annual",-0.81
"5299",351,"Composite_annual",0.01
"5300",350,"Composite_annual",0.06
"5301",349,"Composite_annual",-0.84
"5302",348,"Composite_annual",-1.06
"5303",347,"Composite_annual",-1.2
"5304",346,"Composite_annual",-0.84
"5305",345,"Composite_annual",-0.85
"5306",344,"Composite_annual",-1.18
"5307",343,"Composite_annual",-1.47
"5308",342,"Composite_annual",-0.47
"5309",341,"Composite_annual",-0.07
"5310",340,"Composite_annual",-1.04
"5311",339,"Composite_annual",-1.47
"5312",338,"Composite_annual",-1.21
"5313",337,"Composite_annual",-0.37
"5314",336,"Composite_annual",-0.71
"5315",335,"Composite_annual",-0.9
"5316",334,"Composite_annual",-0.85
"5317",333,"Composite_annual",-1
"5318",332,"Composite_annual",-0.53
"5319",331,"Composite_annual",-0.79
"5320",330,"Composite_annual",-0.43
"5321",329,"Composite_annual",-0.45
"5322",328,"Composite_annual",-0.08
"5323",327,"Composite_annual",-0.91
"5324",326,"Composite_annual",-0.99
"5325",325,"Composite_annual",-0.73
"5326",324,"Composite_annual",-1.36
"5327",323,"Composite_annual",-0.98
"5328",322,"Composite_annual",-1.08
"5329",321,"Composite_annual",-0.33
"5330",320,"Composite_annual",-0.17
"5331",319,"Composite_annual",-0.76
"5332",318,"Composite_annual",-0.43
"5333",317,"Composite_annual",-0.18
"5334",316,"Composite_annual",0.43
"5335",315,"Composite_annual",0.29
"5336",314,"Composite_annual",-0.46
"5337",313,"Composite_annual",-0.61
"5338",312,"Composite_annual",-0.54
"5339",311,"Composite_annual",-0.65
"5340",310,"Composite_annual",-0.19
"5341",309,"Composite_annual",0.23
"5342",308,"Composite_annual",-0.33
"5343",307,"Composite_annual",-0.07
"5344",306,"Composite_annual",-0.57
"5345",305,"Composite_annual",-0.77
"5346",304,"Composite_annual",-0.74
"5347",303,"Composite_annual",-0.56
"5348",302,"Composite_annual",-0.31
"5349",301,"Composite_annual",-0.26
"5350",300,"Composite_annual",-0.79
"5351",299,"Composite_annual",-0.47
"5352",298,"Composite_annual",0.01
"5353",297,"Composite_annual",-0.26
"5354",296,"Composite_annual",-1.09
"5355",295,"Composite_annual",-1.23
"5356",294,"Composite_annual",-1.45
"5357",293,"Composite_annual",-0.49
"5358",292,"Composite_annual",-1.01
"5359",291,"Composite_annual",-0.62
"5360",290,"Composite_annual",-0.83
"5361",289,"Composite_annual",-1.84
"5362",288,"Composite_annual",-0.29
"5363",287,"Composite_annual",-0.36
"5364",286,"Composite_annual",-1.13
"5365",285,"Composite_annual",-1.24
"5366",284,"Composite_annual",-0.68
"5367",283,"Composite_annual",-0.92
"5368",282,"Composite_annual",-1.22
"5369",281,"Composite_annual",-1.08
"5370",280,"Composite_annual",-0.82
"5371",279,"Composite_annual",-0.35
"5372",278,"Composite_annual",-0.42
"5373",277,"Composite_annual",-0.2
"5374",276,"Composite_annual",-1
"5375",275,"Composite_annual",-0.34
"5376",274,"Composite_annual",-0.32
"5377",273,"Composite_annual",0.12
"5378",272,"Composite_annual",0.07
"5379",271,"Composite_annual",-0.13
"5380",270,"Composite_annual",-0.45
"5381",269,"Composite_annual",-0.99
"5382",268,"Composite_annual",-0.18
"5383",267,"Composite_annual",-0.2
"5384",266,"Composite_annual",-0.18
"5385",265,"Composite_annual",-0.55
"5386",264,"Composite_annual",-0.17
"5387",263,"Composite_annual",-0.04
"5388",262,"Composite_annual",-0.34
"5389",261,"Composite_annual",-0.22
"5390",260,"Composite_annual",-0.67
"5391",259,"Composite_annual",-0.14
"5392",258,"Composite_annual",-0.9
"5393",257,"Composite_annual",-0.18
"5394",256,"Composite_annual",-0.53
"5395",255,"Composite_annual",-0.89
"5396",254,"Composite_annual",-0.92
"5397",253,"Composite_annual",-0.77
"5398",252,"Composite_annual",-0.93
"5399",251,"Composite_annual",-0.22
"5400",250,"Composite_annual",-0.56
"5401",249,"Composite_annual",-0.2
"5402",248,"Composite_annual",0.06
"5403",247,"Composite_annual",-0.12
"5404",246,"Composite_annual",-0.57
"5405",245,"Composite_annual",-0.07
"5406",244,"Composite_annual",-0.35
"5407",243,"Composite_annual",-0.23
"5408",242,"Composite_annual",-0.49
"5409",241,"Composite_annual",-0.69
"5410",240,"Composite_annual",-0.12
"5411",239,"Composite_annual",-0.45
"5412",238,"Composite_annual",-0.69
"5413",237,"Composite_annual",-0.2
"5414",236,"Composite_annual",0.35
"5415",235,"Composite_annual",-0.07
"5416",234,"Composite_annual",-0.24
"5417",233,"Composite_annual",0
"5418",232,"Composite_annual",-0.15
"5419",231,"Composite_annual",0.35
"5420",230,"Composite_annual",0.49
"5421",229,"Composite_annual",-0.8
"5422",228,"Composite_annual",-0.83
"5423",227,"Composite_annual",-0.81
"5424",226,"Composite_annual",-0.07
"5425",225,"Composite_annual",0.23
"5426",224,"Composite_annual",0.14
"5427",223,"Composite_annual",-0.32
"5428",222,"Composite_annual",-0.73
"5429",221,"Composite_annual",-0.18
"5430",220,"Composite_annual",-0.07
"5431",219,"Composite_annual",0.32
"5432",218,"Composite_annual",-0.54
"5433",217,"Composite_annual",0.2
"5434",216,"Composite_annual",-0.19
"5435",215,"Composite_annual",-0.09
"5436",214,"Composite_annual",-0.65
"5437",213,"Composite_annual",-0.66
"5438",212,"Composite_annual",-0.26
"5439",211,"Composite_annual",0.06
